Age,Age_Category,Gender,Occupational_Status,Annual_Salary,State,City,Latitude,Longitude,Residence,Genre
52,51-60,Female,Unemployed,,Kerala ,Kottayam,9.5916,76.5222,Rural,Action
52,51-60,Female,Unemployed,,Kerala ,Kottayam,9.5916,76.5222,Rural,Thriller
22,21-30,Female,Student,,Maharashtra ,Mumbai,18.9667,72.8333,Metrpolitan,Thriller
21,21-30,Female,Student,,Nagaland ,Chumukudima,25.8041,93.7541,Town/City,Anime
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Rural,Romantic Comedy
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Rural,Sci-Fi/Fantasy
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Rural,Crime/Mystery
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Rural,Action
21,21-30,Male,Student,,Kerala,Kochi,9.9667,76.2833,Rural,Thriller
21,21-30,Female,Student,,Nagaland ,Dimapur,25.9091,93.7266,Town/City,Romantic Comedy
21,21-30,Female,Student,,Nagaland ,Dimapur,25.9091,93.7266,Town/City,Crime/Mystery
21,21-30,Female,Student,,Nagaland ,Dimapur,25.9091,93.7266,Town/City,Action
21,21-30,Female,Student,,Nagaland ,Dimapur,25.9091,93.7266,Town/City,Anime
22,21-30,Male,Student,,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Sci-Fi/Fantasy
22,21-30,Male,Student,,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Crime/Mystery
22,21-30,Male,Student,,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Thriller
36,31-40,Male,Employed,less than 1 lakh,Kerala ,Ernakulam,9.9816,76.2999,Metrpolitan,Sci-Fi/Fantasy
36,31-40,Male,Employed,less than 1 lakh,Kerala ,Ernakulam,9.9816,76.2999,Metrpolitan,Horror
36,31-40,Male,Employed,less than 1 lakh,Kerala ,Ernakulam,9.9816,76.2999,Metrpolitan,Crime/Mystery
36,31-40,Male,Employed,less than 1 lakh,Kerala ,Ernakulam,9.9816,76.2999,Metrpolitan,Action
36,31-40,Male,Employed,less than 1 lakh,Kerala ,Ernakulam,9.9816,76.2999,Metrpolitan,Thriller
27,21-30,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
21,21-30,Male,Student,,Kerala,Alappuzha,9.4981,76.3388,Town/City,Crime/Mystery
21,21-30,Male,Student,,Kerala,Alappuzha,9.4981,76.3388,Town/City,Action
21,21-30,Male,Student,,Kerala,Kayamkulam,9.1748,76.5013,Town/City,Romantic Comedy
21,21-30,Male,Student,,Kerala,Kayamkulam,9.1748,76.5013,Town/City,Thriller
26,21-30,Male,Employed,between 3 and 6 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Sci-Fi/Fantasy
26,21-30,Male,Employed,between 3 and 6 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
26,21-30,Male,Employed,between 3 and 6 lakhs,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Action
21,21-30,Male,Student,,Punjab,Jalandhar,31.3256,75.5792,Town/City,Romantic Comedy
21,21-30,Male,Student,,Punjab,Jalandhar,31.3256,75.5792,Town/City,Sci-Fi/Fantasy
21,21-30,Male,Student,,Punjab,Jalandhar,31.3256,75.5792,Town/City,Horror
21,21-30,Male,Student,,Punjab,Jalandhar,31.3256,75.5792,Town/City,Crime/Mystery
21,21-30,Male,Student,,Punjab,Jalandhar,31.3256,75.5792,Town/City,Action
21,21-30,Male,Student,,Punjab,Jalandhar,31.3256,75.5792,Town/City,Thriller
15,11-20,Male,Student,,Delhi,Delhi,28.66,77.23,Town/City,Anime
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Action
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Anime
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Crime/Mystery
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Metrpolitan,Thriller
21,21-30,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Crime/Mystery
20,11-20,Female,Student,,Kerala,Vaikom,9.7216,76.3927,Rural,Romantic Comedy
20,11-20,Female,Student,,Kerala,Vaikom,9.7216,76.3927,Rural,Crime/Mystery
20,11-20,Female,Student,,Kerala,Vaikom,9.7216,76.3927,Rural,Thriller
19,11-20,Female,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Romantic Comedy
19,11-20,Female,Student,,Kerala,Kannur,11.8745,75.3704,Rural,Sci-Fi/Fantasy
20,11-20,Male,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Sci-Fi/Fantasy
20,11-20,Male,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Thriller
12,11-20,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Action
12,11-20,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Rural,Anime
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
22,21-30,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
28,21-30,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
28,21-30,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Action
28,21-30,Female,Unemployed,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Family
19,11-20,Male,Student,,Kannur,Irrity,11.9819,75.6703,Town/City,Romantic Comedy
19,11-20,Male,Student,,Kannur,Irrity,11.9819,75.6703,Town/City,Sci-Fi/Fantasy
19,11-20,Male,Student,,Kannur,Irrity,11.9819,75.6703,Town/City,Horror
19,11-20,Male,Student,,Kannur,Irrity,11.9819,75.6703,Town/City,Crime/Mystery
19,11-20,Male,Student,,Kannur,Irrity,11.9819,75.6703,Town/City,Action
19,11-20,Male,Student,,Kannur,Irrity,11.9819,75.6703,Town/City,Thriller
19,11-20,Male,Student,,Kannur,Irrity,11.9819,75.6703,Town/City,Anime
18,11-20,Female,Student,,Kerala,Alappuzha,9.4981,76.3388,Rural,Romantic Comedy
18,11-20,Female,Student,,Kerala,Alappuzha,9.4981,76.3388,Rural,Crime/Mystery
22,21-30,Female,Unemployed,,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
22,21-30,Female,Unemployed,,Bihar,Patna,25.61,85.1414,Town/City,Horror
22,21-30,Female,Unemployed,,Bihar,Patna,25.61,85.1414,Town/City,Thriller
24,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Romantic Comedy
24,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Sci-Fi/Fantasy
24,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Horror
24,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Action
23,21-30,Male,Employed,between 1 and  3 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Sci-Fi/Fantasy
23,21-30,Male,Employed,between 1 and  3 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Action
23,21-30,Male,Employed,between 1 and  3 lakhs,Haryana,Gurugram,28.4595,77.0266,Metrpolitan,Biopic
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Romantic Comedy
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Horror
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Action
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
20,11-20,Female,Student,,Karnataka,Bangalore,12.9699,77.598,Town/City,Anime
20,11-20,Female,Student,,West Bengal ,Siliguri,26.72,88.42,Town/City,Romantic Comedy
20,11-20,Female,Student,,West Bengal ,Siliguri,26.72,88.42,Town/City,Horror
20,11-20,Female,Student,,West Bengal ,Siliguri,26.72,88.42,Town/City,Crime/Mystery
21,21-30,Female,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Romantic Comedy
21,21-30,Female,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Sci-Fi/Fantasy
21,21-30,Female,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Crime/Mystery
21,21-30,Female,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Thriller
19,11-20,Female,Student,,Haryana,Hisar,29.1492,75.7217,Town/City,Romantic Comedy
19,11-20,Female,Student,,Haryana,Hisar,29.1492,75.7217,Town/City,Sci-Fi/Fantasy
19,11-20,Female,Student,,Haryana,Hisar,29.1492,75.7217,Town/City,Crime/Mystery
19,11-20,Female,Student,,Haryana,Hisar,29.1492,75.7217,Town/City,Action
19,11-20,Female,Student,,Haryana,Hisar,29.1492,75.7217,Town/City,Thriller
19,11-20,Female,Student,,Haryana,Hisar,29.1492,75.7217,Town/City,Anime
22,21-30,Male,Student,,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Romantic Comedy
22,21-30,Male,Student,,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Sci-Fi/Fantasy
22,21-30,Male,Student,,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Horror
22,21-30,Male,Student,,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Crime/Mystery
22,21-30,Male,Student,,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Action
22,21-30,Male,Student,,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Thriller
22,21-30,Male,Student,,Uttar Pradesh,Varanasi,25.3189,83.0128,Town/City,Anime
22,21-30,Female,Student,,West Bengal ,Kolkata,22.5411,88.3378,Metrpolitan,Romantic Comedy
22,21-30,Female,Student,,West Bengal ,Kolkata,22.5411,88.3378,Metrpolitan,Sci-Fi/Fantasy
22,21-30,Female,Student,,West Bengal ,Kolkata,22.5411,88.3378,Metrpolitan,Horror
22,21-30,Female,Student,,West Bengal ,Kolkata,22.5411,88.3378,Metrpolitan,Crime/Mystery
22,21-30,Female,Student,,West Bengal ,Kolkata,22.5411,88.3378,Metrpolitan,Action
22,21-30,Female,Student,,West Bengal ,Kolkata,22.5411,88.3378,Metrpolitan,Thriller
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Romantic Comedy
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Sci-Fi/Fantasy
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Crime/Mystery
21,21-30,Female,Student,,Kerala,Kottayam,9.5916,76.5222,Town/City,Anime
25,21-30,Female,Student,,Bihar,Madhubani,26.3483,86.0712,Town/City,Romantic Comedy
25,21-30,Female,Student,,Bihar,Madhubani,26.3483,86.0712,Town/City,Sci-Fi/Fantasy
25,21-30,Female,Student,,Bihar,Madhubani,26.3483,86.0712,Town/City,Crime/Mystery
25,21-30,Female,Student,,Bihar,Madhubani,26.3483,86.0712,Town/City,Thriller
16,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Romantic Comedy
16,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Sci-Fi/Fantasy
16,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Action
16,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Anime
16,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Family
20,11-20,Female,Student,,Jharkhand,Ranchi,23.3556,85.3347,Town/City,Romantic Comedy
20,11-20,Female,Student,,Jharkhand,Ranchi,23.3556,85.3347,Town/City,Anime
28,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Crime/Mystery
28,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Town/City,Thriller
21,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Crime/Mystery
21,21-30,Male,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Thriller
20,11-20,Female,Student,,Haryana,Kundli,28.8676,77.118,Town/City,Romantic Comedy
20,11-20,Female,Student,,Haryana,Kundli,28.8676,77.118,Town/City,Crime/Mystery
20,11-20,Female,Student,,Haryana,Kundli,28.8676,77.118,Town/City,Action
20,11-20,Female,Student,,Haryana,Kundli,28.8676,77.118,Town/City,Patriotic
38,31-40,Male,Employed,less than 1 lakh,Kerala ,Ernakulam,9.9816,76.2999,Rural,Romantic Comedy
38,31-40,Male,Employed,less than 1 lakh,Kerala ,Ernakulam,9.9816,76.2999,Rural,Sci-Fi/Fantasy
38,31-40,Male,Employed,less than 1 lakh,Kerala ,Ernakulam,9.9816,76.2999,Rural,Action
38,31-40,Male,Employed,less than 1 lakh,Kerala ,Ernakulam,9.9816,76.2999,Rural,Thriller
26,21-30,Male,Unemployed,,Bihar,Motihari,26.6438,84.904,Town/City,Romantic Comedy
26,21-30,Male,Unemployed,,Bihar,Motihari,26.6438,84.904,Town/City,Sci-Fi/Fantasy
26,21-30,Male,Unemployed,,Bihar,Motihari,26.6438,84.904,Town/City,Horror
26,21-30,Male,Unemployed,,Bihar,Motihari,26.6438,84.904,Town/City,Crime/Mystery
26,21-30,Male,Unemployed,,Bihar,Motihari,26.6438,84.904,Town/City,Action
26,21-30,Male,Unemployed,,Bihar,Motihari,26.6438,84.904,Town/City,Thriller
26,21-30,Male,Unemployed,,Bihar,Motihari,26.6438,84.904,Town/City,Anime
23,21-30,Female,Student,,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Romantic Comedy
23,21-30,Female,Student,,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Horror
23,21-30,Female,Student,,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Crime/Mystery
23,21-30,Female,Student,,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Action
23,21-30,Female,Student,,Uttar Pradesh,Kanpur,26.4499,80.3319,Town/City,Thriller
22,21-30,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Sci-Fi/Fantasy
28,21-30,Female,Student,,Bihar,Patna,25.61,85.1414,Town/City,Romantic Comedy
22,21-30,Female,Employed,between 1 and  3 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
22,21-30,Female,Employed,between 1 and  3 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Horror
22,21-30,Female,Employed,between 1 and  3 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
22,21-30,Female,Employed,between 1 and  3 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Action
22,21-30,Female,Employed,between 1 and  3 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
22,21-30,Female,Employed,between 1 and  3 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Anime
45,41-50,Female,Employed,less than 1 lakh,Delhi,Palam,28.5901,77.0888,Town/City,Romantic Comedy
18,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Sci-Fi/Fantasy
18,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Horror
18,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Crime/Mystery
18,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Action
18,11-20,Female,Student,,Kerala,Ernakulam,9.9816,76.2999,Metrpolitan,Thriller
21,21-30,Female,Student,,West Bengal,Kolkata,22.5411,88.3378,Metrpolitan,Romantic Comedy
21,21-30,Female,Student,,West Bengal,Kolkata,22.5411,88.3378,Metrpolitan,Comedy
21,21-30,Female,Student,,West Bengal,Kolkata,22.5411,88.3378,Metrpolitan,Documentary
21,21-30,Female,Student,,West Bengal,Kolkata,22.5411,88.3378,Metrpolitan,Romantic Comedy
23,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Sci-Fi/Fantasy
23,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Crime/Mystery
23,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Action
23,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Thriller
23,21-30,Male,Employed,more than 9 lakhs,Karnataka,Bangalore,12.9699,77.598,Town/City,Anime
22,21-30,Male,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Sci-Fi/Fantasy
22,21-30,Male,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Horror
22,21-30,Male,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Crime/Mystery
22,21-30,Male,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Action
22,21-30,Male,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Thriller
22,21-30,Male,Student,,Delhi,Delhi,28.66,77.23,Metrpolitan,Anime
20,11-20,Female,Student,,Tamil Nadu,Coimbatore,11,76.9667,Metrpolitan,Romantic Comedy
20,11-20,Female,Student,,Tamil Nadu,Coimbatore,11,76.9667,Metrpolitan,Crime/Mystery
